-1.059999942779541,0.2199999988079071,0.3100000023841858,0.1899999976158142,0.05000000074505806
-0.05999999865889549,-0.029999999329447746,0.0,0.15000000596046448,0.20000000298023224
0.18000000715255737,0.05999999865889549,-0.05999999865889549,-0.07000000029802322,-0.05999999865889549
-0.009999999776482582,0.009999999776482582,-0.05000000074505806,-0.05999999865889549,-0.11999999731779099
-0.10000000149011612,-0.029999999329447746,0.029999999329447746,0.10000000149011612,0.1599999964237213
0.10000000149011612,0.05000000074505806,0.03999999910593033,-0.019999999552965164,0.029999999329447746
0.11999999731779099,0.15000000596046448,0.10999999940395355,0.019999999552965164,-0.09000000357627869
-0.05999999865889549,-0.03999999910593033,-0.05000000074505806,-0.029999999329447746,-0.03999999910593033
0.029999999329447746,0.03999999910593033,0.009999999776482582,-0.05000000074505806,-0.07000000029802322
-0.10999999940395355,-0.12999999523162842,-0.05999999865889549,-0.03999999910593033,0.029999999329447746
0.07000000029802322,0.09000000357627869,0.029999999329447746,-0.009999999776482582,-0.05000000074505806
-0.009999999776482582,0.019999999552965164,0.07000000029802322,0.10000000149011612,0.07999999821186066
